Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
458,-4243.999999999997,-2051.000000000002,-2193.000000000007,0.044444444444444446,0.375,0.10068643904747315,0.25257043181112443,0.34854771784232363,0.36099585062240663,0.29045643153526973,0.4066390041493776,0.3817427385892116,0.21161825726141079,0,0,0,0,2,0,0,1
459,-4505.4999999999945,-2052.5000000000014,-2453.0,0.10948905109489052,0.625,0.10018300685223579,0.25181272051569104,0.27800829875518673,0.31950207468879666,0.4024896265560166,0.34439834024896265,0.3236514522821577,0.33195020746887965,0,1,1,0,2,0,0,1
460,-4620.999999999989,-2200.000000000001,-2421.000000000003,0.0,0.0,0.0996820918179746,0.251057282354144,0.26556016597510373,0.3775933609958506,0.35684647302904565,0.3360995850622407,0.3112033195020747,0.35269709543568467,0,0,0,0,0,0,0,0
461,-4244.999999999987,-2033.0000000000073,-2212.0000000000014,0.08088235294117647,0.375,0.09918368135888474,0.25030411050708157,0.2074688796680498,0.45228215767634855,0.34024896265560167,0.43568464730290457,0.33195020746887965,0.23236514522821577,0,1,0,0,0,1,0,1
462,-4421.999999999996,-1977.4999999999993,-2444.5000000000014,0.22794117647058823,0.75,0.09868776295209031,0.24955319817556032,0.12033195020746888,0.4979253112033195,0.3817427385892116,0.3983402489626556,0.24066390041493776,0.36099585062240663,0,3,1,0,0,0,1,1
463,-4437.000000000002,-1919.4999999999993,-2517.5000000000036,0.08571428571428572,0.375,0.09819432413732986,0.24880453858103363,0.15352697095435686,0.5269709543568465,0.31950207468879666,0.4024896265560166,0.3112033195020747,0.2863070539419087,0,0,0,0,2,0,0,1
464,-4469.0000000000055,-2001.0000000000032,-2467.999999999999,0.043795620437956206,0.25,0.09770335251664321,0.24805812496529053,0.24896265560165975,0.4066390041493776,0.34439834024896265,0.1825726141078838,0.31950207468879666,0.4979253112033195,0,0,0,0,2,0,0,0
465,-4330.0000000000055,-1998.0000000000027,-2331.999999999998,0.0,0.0,0.09721483575406,0.24731395059039465,0.2697095435684647,0.3153526970954357,0.4149377593360996,0.36099585062240663,0.2987551867219917,0.34024896265560167,0,0,0,0,0,0,0,0
466,-4538.4999999999845,-2192.0000000000027,-2346.5000000000045,0.05,0.25,0.09672876157528969,0.24657200873862348,0.31950207468879666,0.2697095435684647,0.4107883817427386,0.26141078838174275,0.44813278008298757,0.29045643153526973,0,1,0,0,0,0,0,1
467,-4218.000000000007,-2028.5000000000023,-2189.499999999998,0.014492753623188406,0.125,0.09624511776741324,0.2458322927124076,0.1825726141078838,0.31950207468879666,0.4979253112033195,0.3278008298755187,0.5062240663900415,0.16597510373443983,0,1,0,0,0,0,0,0
468,-4541.000000000003,-2099.5000000000005,-2441.500000000007,0.06521739130434782,0.375,0.09576389217857617,0.24509479583427038,0.2987551867219917,0.3360995850622407,0.3651452282157676,0.3236514522821577,0.2821576763485477,0.3941908713692946,0,1,0,1,0,0,0,1
469,-4420.999999999989,-2051.0000000000045,-2370.000000000002,0.05714285714285714,0.5,0.09528507271768329,0.24435951144676757,0.3278008298755187,0.3029045643153527,0.36929460580912865,0.34439834024896265,0.34854771784232363,0.3070539419087137,0,1,1,0,1,0,0,1
470,-4558.999999999994,-2187.000000000003,-2371.9999999999936,0.022058823529411766,0.125,0.09480864735409487,0.24362643291242728,0.2697095435684647,0.2697095435684647,0.4605809128630705,0.2987551867219917,0.3153526970954357,0.38589211618257263,0,0,0,1,0,0,0,0
471,-4406.999999999996,-2159.5000000000027,-2247.500000000002,0.029411764705882353,0.125,0.0943346041173244,0.24289555361369,0.27385892116182575,0.2863070539419087,0.43983402489626555,0.2697095435684647,0.3775933609958506,0.35269709543568467,0,1,0,0,0,0,0,0
472,-4368.000000000012,-2181.0000000000023,-2187.000000000005,0.022058823529411766,0.125,0.09386293109673778,0.24216686695284892,0.3153526970954357,0.23236514522821577,0.45228215767634855,0.4605809128630705,0.2863070539419087,0.25311203319502074,0,1,0,0,0,0,0,0
473,-4482.999999999987,-2076.0000000000064,-2406.999999999997,0.08148148148148149,0.5,0.09339361644125409,0.24144036635199037,0.29045643153526973,0.3900414937759336,0.31950207468879666,0.3236514522821577,0.26141078838174275,0.4149377593360996,0,1,0,0,1,0,0,2
474,-4629.4999999999845,-2120.0000000000036,-2509.4999999999986,0.021739130434782608,0.375,0.09292664835904782,0.24071604525293439,0.2033195020746888,0.35269709543568467,0.44398340248962653,0.3775933609958506,0.22821576763485477,0.3941908713692946,0,0,0,0,3,0,0,0
475,-4603.4999999999945,-2265.4999999999977,-2338.0000000000036,0.1037037037037037,0.5,0.09246201511725258,0.2399938971171756,0.2157676348547718,0.3360995850622407,0.44813278008298757,0.4024896265560166,0.3029045643153527,0.2946058091286307,0,1,1,0,1,0,0,1
476,-4309.99999999999,-2101.500000000006,-2208.5000000000045,0.06015037593984962,0.25,0.09199970504166631,0.23927391542582405,0.2157676348547718,0.3112033195020747,0.4730290456431535,0.34439834024896265,0.3029045643153527,0.35269709543568467,0,0,0,0,2,0,0,0
477,-4389.499999999995,-2119.000000000002,-2270.5000000000005,0.029411764705882353,0.25,0.09153970651645797,0.23855609367954658,0.3070539419087137,0.3070539419087137,0.38589211618257263,0.3900414937759336,0.27385892116182575,0.3360995850622407,0,1,0,0,1,0,0,0
478,-4315.999999999988,-2171.500000000002,-2144.5000000000014,0.06521739130434782,0.25,0.09108200798387568,0.23784042539850794,0.3153526970954357,0.4066390041493776,0.27800829875518673,0.2863070539419087,0.4190871369294606,0.2946058091286307,0,0,0,0,1,0,0,1
479,-4580.500000000005,-2031.4999999999966,-2549.0000000000055,0.022222222222222223,0.0,0.0906265979439563,0.2371269041223124,0.3983402489626556,0.3153526970954357,0.2863070539419087,0.34854771784232363,0.17842323651452283,0.4730290456431535,0,0,0,0,0,0,0,0
480,-4362.0,-2244.500000000002,-2117.5000000000064,0.07246376811594203,0.625,0.09017346495423652,0.23641552340994548,0.25311203319502074,0.15352697095435686,0.5933609958506224,0.22406639004149378,0.45228215767634855,0.3236514522821577,0,1,2,0,2,0,0,0
481,-4513.000000000003,-2268.000000000002,-2244.999999999999,0.20437956204379562,0.75,0.08972259762946533,0.23570627683971565,0.1825726141078838,0.3029045643153527,0.5145228215767634,0.5435684647302904,0.3153526970954357,0.14107883817427386,3,0,0,1,2,0,0,0
482,-4528.999999999986,-2272.0000000000014,-2257.0,0.11764705882352941,0.5,0.089273984641318,0.2349991580091965,0.3153526970954357,0.2946058091286307,0.3900414937759336,0.44813278008298757,0.26141078838174275,0.29045643153526973,0,1,0,1,2,0,0,0
483,-4876.499999999993,-2150.0000000000036,-2726.499999999997,0.02158273381294964,0.125,0.0888276147181114,0.2342941605351689,0.4315352697095436,0.21161825726141079,0.35684647302904565,0.4190871369294606,0.16597510373443983,0.4149377593360996,0,0,1,0,0,0,0,0
484,-4651.999999999981,-2233.5,-2418.5000000000036,0.014598540145985401,0.125,0.08838347664452084,0.23359127805356342,0.36099585062240663,0.2821576763485477,0.35684647302904565,0.29045643153526973,0.34854771784232363,0.36099585062240663,0,0,0,0,1,0,0,0
485,-4384.499999999999,-1908.0000000000077,-2476.5000000000014,0.05185185185185185,0.25,0.08794155926129824,0.23289050421940272,0.2987551867219917,0.42323651452282157,0.27800829875518673,0.3651452282157676,0.29045643153526973,0.34439834024896265,0,0,0,0,2,0,0,0
486,-4266.999999999996,-2074.000000000006,-2192.9999999999986,0.058394160583941604,0.25,0.08750185146499175,0.2321918327067445,0.36099585062240663,0.35684647302904565,0.2821576763485477,0.46473029045643155,0.34439834024896265,0.1908713692946058,0,1,0,0,1,0,0,0
487,-4319.50000000001,-1961.5000000000036,-2357.999999999998,0.021897810218978103,0.25,0.08706434220766679,0.23149525720862427,0.45228215767634855,0.26556016597510373,0.2821576763485477,0.5062240663900415,0.2863070539419087,0.2074688796680498,1,1,0,0,0,0,0,0
488,-4444.500000000003,-2149.000000000009,-2295.4999999999977,0.10869565217391304,0.375,0.08662902049662846,0.2308007714369984,0.2987551867219917,0.26141078838174275,0.43983402489626555,0.31950207468879666,0.2697095435684647,0.4107883817427386,0,0,0,0,2,1,0,0
489,-4532.499999999995,-2148.0000000000055,-2384.5000000000023,0.09420289855072464,0.75,0.08619587539414532,0.2301083691226874,0.45643153526970953,0.21991701244813278,0.3236514522821577,0.4315352697095436,0.24481327800829875,0.3236514522821577,0,1,0,0,4,0,0,1
490,-4680.999999999999,-2243.999999999998,-2437.0,0.014705882352941176,0.125,0.08576489601717459,0.22941804401531934,0.36099585062240663,0.24481327800829875,0.3941908713692946,0.35684647302904565,0.27800829875518673,0.3651452282157676,0,0,1,0,0,0,0,0
491,-4467.4999999999945,-2051.499999999992,-2416.0000000000045,0.07352941176470588,0.625,0.08533607153708872,0.2287297898832734,0.3817427385892116,0.26556016597510373,0.35269709543568467,0.4190871369294606,0.12448132780082988,0.45643153526970953,0,0,0,1,3,1,0,0
492,-4392.999999999992,-2283.0000000000077,-2110.0000000000005,0.11194029850746269,0.625,0.08490939117940327,0.22804360051362357,0.45228215767634855,0.11618257261410789,0.4315352697095436,0.3029045643153527,0.43983402489626555,0.2572614107883817,0,1,0,0,4,0,0,0
493,-4325.500000000005,-2004.0000000000002,-2321.499999999998,0.08088235294117647,0.375,0.08448484422350626,0.2273594697120827,0.34439834024896265,0.3360995850622407,0.31950207468879666,0.34854771784232363,0.29045643153526973,0.36099585062240663,0,0,0,1,1,1,0,0
494,-4443.499999999988,-1991.0000000000073,-2452.5000000000027,0.08029197080291971,0.625,0.08406242000238873,0.22667739130294645,0.3278008298755187,0.23651452282157676,0.43568464730290457,0.45643153526970953,0.24896265560165975,0.2946058091286307,1,0,1,1,1,1,0,0
495,-4576.49999999998,-2150.500000000006,-2425.9999999999973,0.007352941176470588,0.125,0.08364210790237678,0.22599735912903762,0.33195020746887965,0.21991701244813278,0.44813278008298757,0.3278008298755187,0.34854771784232363,0.3236514522821577,0,0,0,0,0,1,0,0
496,-4397.0,-2191.5000000000045,-2205.4999999999995,0.05223880597014925,0.25,0.0832238973628649,0.2253193670516505,0.2863070539419087,0.3112033195020747,0.4024896265560166,0.3236514522821577,0.34854771784232363,0.3278008298755187,0,0,0,0,2,0,0,0
497,-4630.999999999976,-2102.0000000000086,-2528.999999999997,0.0,0.0,0.08280777787605056,0.22464340895049556,0.3900414937759336,0.2821576763485477,0.3278008298755187,0.27800829875518673,0.34024896265560167,0.3817427385892116,0,0,0,0,0,0,0,0
498,-4387.000000000022,-2062.0000000000036,-2325.0000000000005,0.09022556390977443,0.625,0.08239373898667031,0.22396947872364406,0.36929460580912865,0.24896265560165975,0.3817427385892116,0.4190871369294606,0.34439834024896265,0.23651452282157676,0,1,0,0,2,1,0,1
499,-4193.999999999988,-2089.0000000000027,-2105.000000000003,0.014184397163120567,0.0,0.08198177029173696,0.22329757028747313,0.24481327800829875,0.34439834024896265,0.4107883817427386,0.35684647302904565,0.37344398340248963,0.2697095435684647,0,0,0,0,0,0,0,0
500,-4126.000000000008,-2029.500000000004,-2096.499999999998,0.02962962962962963,0.125,0.08157186144027828,0.2226276775766107,0.4024896265560166,0.27385892116182575,0.3236514522821577,0.36929460580912865,0.4149377593360996,0.2157676348547718,0,0,1,0,0,0,0,0
501,-4309.499999999995,-2137.0000000000023,-2172.500000000006,0.022388059701492536,0.25,0.0811640021330769,0.22195979454388087,0.2863070539419087,0.4066390041493776,0.3070539419087137,0.3236514522821577,0.4149377593360996,0.26141078838174275,0,0,1,0,1,0,0,0
502,-4346.500000000007,-2165.0000000000027,-2181.5,0.021739130434782608,0.25,0.08075818212241151,0.22129391516024924,0.29045643153526973,0.2821576763485477,0.42738589211618255,0.45228215767634855,0.2821576763485477,0.26556016597510373,0,1,0,0,1,0,0,0
503,-4421.499999999999,-2197.0000000000105,-2224.4999999999973,0.08088235294117647,0.25,0.08035439121179945,0.2206300334147685,0.3941908713692946,0.3153526970954357,0.29045643153526973,0.31950207468879666,0.3817427385892116,0.2987551867219917,0,0,1,0,1,0,0,0
504,-4513.499999999992,-2146.5000000000073,-2367.000000000007,0.0,0.0,0.07995261925574046,0.2199681433145242,0.3900414937759336,0.2987551867219917,0.3112033195020747,0.27385892116182575,0.3817427385892116,0.34439834024896265,0,0,0,0,0,0,0,0
505,-4477.499999999986,-2209.500000000005,-2268.000000000001,0.19117647058823528,0.875,0.07955285615946175,0.21930823888458062,0.5186721991701245,0.22406639004149378,0.2572614107883817,0.24896265560165975,0.45643153526970953,0.2946058091286307,1,1,0,2,2,0,0,1
506,-4451.999999999985,-2264.499999999993,-2187.5000000000055,0.08633093525179857,0.375,0.07915509187866444,0.21865031416792688,0.31950207468879666,0.2821576763485477,0.3983402489626556,0.3278008298755187,0.3817427385892116,0.29045643153526973,0,0,0,1,2,0,0,0
507,-4609.499999999979,-2106.500000000003,-2502.9999999999995,0.014814814814814815,0.125,0.07875931641927113,0.2179943632254231,0.2821576763485477,0.3900414937759336,0.3278008298755187,0.34024896265560167,0.24481327800829875,0.4149377593360996,0,0,0,0,0,0,0,1
508,-4673.0000000000255,-2380.00000000001,-2293.0000000000005,0.029850746268656716,0.125,0.07836551983717477,0.21734038013574683,0.34854771784232363,0.22821576763485477,0.42323651452282157,0.1950207468879668,0.36099585062240663,0.44398340248962653,0,0,0,0,1,0,0,0
509,-4526.000000000012,-2327.9999999999995,-2198.0000000000023,0.050724637681159424,0.25,0.07797369223798889,0.21668835899533959,0.24481327800829875,0.2863070539419087,0.46887966804979253,0.3278008298755187,0.33195020746887965,0.34024896265560167,0,0,1,0,1,0,0,0
510,-4377.999999999986,-2008.5000000000036,-2369.500000000001,0.029411764705882353,0.0,0.07758382377679894,0.21603829391835358,0.34854771784232363,0.24066390041493776,0.4107883817427386,0.3112033195020747,0.3029045643153527,0.38589211618257263,0,0,0,0,0,0,0,0
511,-4329.999999999988,-2184.5000000000045,-2145.5000000000055,0.11278195488721804,0.375,0.07719590465791494,0.21539017903659852,0.2033195020746888,0.34024896265560167,0.45643153526970953,0.2033195020746888,0.47717842323651455,0.31950207468879666,1,0,0,0,0,0,0,2
512,-4242.499999999993,-2313.499999999997,-1929.0000000000057,0.0364963503649635,0.25,0.07680992513462537,0.21474400849948871,0.33195020746887965,0.2821576763485477,0.38589211618257263,0.17842323651452283,0.5311203319502075,0.29045643153526973,0,0,1,0,1,0,0,0
513,-4229.500000000006,-2121.000000000001,-2108.500000000004,0.072992700729927,0.375,0.07642587550895225,0.21409977647399026,0.3651452282157676,0.25311203319502074,0.3817427385892116,0.3112033195020747,0.36099585062240663,0.3278008298755187,0,0,0,1,2,0,0,0
514,-4295.499999999982,-2169.500000000007,-2126.000000000007,0.014598540145985401,0.125,0.07604374613140748,0.21345747714456828,0.38589211618257263,0.34854771784232363,0.26556016597510373,0.3775933609958506,0.3817427385892116,0.24066390041493776,0,0,0,0,1,0,0,0
515,-3926.5000000000023,-2004.4999999999995,-1922.0000000000023,0.058823529411764705,0.375,0.07566352740075044,0.21281710471313459,0.14107883817427386,0.43568464730290457,0.42323651452282157,0.24481327800829875,0.44813278008298757,0.3070539419087137,0,2,0,1,0,0,0,0
516,-3993.500000000001,-2161.5,-1831.9999999999989,0.09352517985611511,0.625,0.07528520976374668,0.2121786533989952,0.3651452282157676,0.1908713692946058,0.44398340248962653,0.34439834024896265,0.4979253112033195,0.15767634854771784,0,2,0,0,2,1,0,0
517,-4134.999999999992,-2065.500000000004,-2069.499999999996,0.029850746268656716,0.0,0.07490878371492794,0.2115421174387982,0.31950207468879666,0.27385892116182575,0.4066390041493776,0.27800829875518673,0.4315352697095436,0.29045643153526973,0,0,0,0,0,0,0,0
518,-4219.499999999999,-1929.000000000003,-2290.500000000006,0.02158273381294964,0.125,0.0745342397963533,0.2109074910864818,0.35269709543568467,0.27800829875518673,0.36929460580912865,0.3153526970954357,0.33195020746887965,0.35269709543568467,0,1,0,0,0,0,0,0
519,-3864.9999999999964,-2057.000000000005,-1807.9999999999955,0.029850746268656716,0.25,0.07416156859737154,0.21027476861322236,0.2572614107883817,0.27385892116182575,0.46887966804979253,0.2946058091286307,0.5684647302904564,0.13692946058091288,0,0,1,1,0,0,0,0
520,-4172.000000000009,-2122.500000000007,-2049.5000000000027,0.04411764705882353,0.375,0.07379076075438468,0.2096439443073827,0.3029045643153527,0.3236514522821577,0.37344398340248963,0.24066390041493776,0.4024896265560166,0.35684647302904565,0,0,0,1,2,0,0,0
521,-4129.499999999989,-2085.5000000000023,-2044.0000000000014,0.08148148148148149,0.375,0.07342180695061275,0.20901501247446055,0.18672199170124482,0.36099585062240663,0.45228215767634855,0.2946058091286307,0.45228215767634855,0.25311203319502074,0,1,0,0,0,0,0,2
522,-3993.0000000000055,-1842.9999999999995,-2150.0000000000027,0.05185185185185185,0.25,0.07305469791585968,0.20838796743703716,0.26556016597510373,0.6099585062240664,0.12448132780082988,0.26556016597510373,0.42738589211618255,0.3070539419087137,0,0,0,1,1,0,0,0
523,-4044.9999999999986,-2194.500000000004,-1850.5000000000039,0.022058823529411766,0.25,0.07268942442628039,0.20776280353472606,0.2863070539419087,0.31950207468879666,0.3941908713692946,0.24066390041493776,0.5311203319502075,0.22821576763485477,0,0,0,0,2,0,0,0
524,-4082.500000000017,-2222.9999999999964,-1859.5000000000027,0.08088235294117647,0.5,0.07232597730414898,0.20713951512412188,0.12448132780082988,0.4149377593360996,0.4605809128630705,0.3029045643153527,0.45643153526970953,0.24066390041493776,0,1,0,0,3,0,0,0
525,-4244.500000000024,-2027.5000000000005,-2217.000000000004,0.014705882352941176,0.125,0.07196434741762824,0.2065180965787495,0.4024896265560166,0.24066390041493776,0.35684647302904565,0.44398340248962653,0.3360995850622407,0.21991701244813278,0,1,0,0,0,0,0,0
526,-4155.999999999999,-2130.5000000000073,-2025.5000000000048,0.057971014492753624,0.375,0.0716045256805401,0.20589854228901325,0.37344398340248963,0.3070539419087137,0.31950207468879666,0.2033195020746888,0.4896265560165975,0.3070539419087137,0,1,0,1,0,0,0,1
