Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1693.5,-853.0,-840.5,0.6428477621740765,0.6080293168624242,-244.0,-154.0,-213.0,-242.0,-241.0,-228.5,-160.5,-210.5
-1730.5,-953.0,-777.5,0.656758024295171,0.6084560221268072,-286.5,-153.0,-284.5,-229.0,-235.5,-207.5,-137.0,-197.5
-1928.0,-1000.5,-927.5,0.6763182226154539,0.6205521014001635,-292.0,-210.0,-269.5,-229.0,-246.5,-278.5,-179.5,-223.0
-1574.0,-826.0,-748.0,0.6669156876703103,0.6073327778114213,-270.5,-145.0,-221.5,-189.0,-224.0,-189.5,-143.5,-191.0
-1683.5,-849.0,-834.5,0.6559679066969288,0.6113731181455984,-283.5,-145.5,-230.0,-190.0,-213.5,-200.0,-153.0,-268.0
-1624.0,-855.0,-769.0,0.6507131574054559,0.6081954111655553,-296.0,-149.5,-196.5,-213.0,-201.0,-251.5,-142.0,-174.5
-1838.5,-906.0,-932.5,0.6546229062808885,0.6013512006236448,-262.0,-191.5,-210.5,-242.0,-255.5,-274.0,-188.5,-214.5
-1688.0,-918.5,-769.5,0.6707565327485402,0.5971663306156795,-289.5,-187.5,-224.5,-217.0,-230.0,-221.0,-161.0,-157.5
-1723.5,-826.5,-897.0,0.6585207731359535,0.613022208544943,-275.5,-136.0,-200.5,-214.5,-244.5,-279.0,-138.5,-235.0
-1716.5,-894.0,-822.5,0.6603271995153692,0.606543991714716,-276.0,-190.0,-210.0,-218.0,-238.0,-222.0,-137.0,-225.5
-1564.5,-777.5,-787.0,0.6652220260765818,0.6040617028872172,-258.0,-146.0,-207.5,-166.0,-217.0,-217.5,-165.0,-187.5
-1770.0,-995.0,-775.0,0.6779028299782012,0.6059454397194916,-329.0,-179.5,-272.5,-214.0,-209.0,-214.5,-177.5,-174.0
-1713.0,-856.5,-856.5,0.6458532412019041,0.6147215890387694,-274.0,-153.5,-196.0,-233.0,-261.0,-270.5,-151.5,-173.5
-1789.0,-918.0,-871.0,0.6728133082389831,0.6131509271760781,-288.5,-158.5,-218.5,-252.5,-240.5,-229.5,-153.5,-247.5
-1794.5,-946.5,-848.0,0.6605440759824381,0.6040320004026095,-330.0,-178.5,-249.0,-189.0,-226.0,-254.5,-180.5,-187.0
-1636.5,-765.0,-871.5,0.679226994762818,0.5919090078108841,-255.0,-169.5,-189.5,-151.0,-262.0,-260.5,-164.5,-184.5
-1658.0,-876.0,-782.0,0.6669700221882926,0.5914771788650088,-269.0,-170.0,-219.5,-217.5,-215.5,-204.0,-172.0,-190.5
-1820.5,-942.5,-878.0,0.6603566582004229,0.5928213654292954,-325.0,-135.5,-224.0,-258.0,-260.0,-270.5,-153.0,-194.5
-1777.0,-1034.0,-743.0,0.6657403116424878,0.6045582611527708,-342.0,-153.0,-282.0,-257.0,-190.5,-198.0,-146.5,-208.0
-1698.5,-835.0,-863.5,0.6701283036834664,0.5993308832248052,-280.5,-182.0,-200.5,-172.0,-246.5,-202.0,-203.0,-212.0
-1825.0,-945.5,-879.5,0.672467770261897,0.6021535033153163,-320.5,-188.0,-210.5,-226.5,-270.5,-270.0,-148.0,-191.0
-1936.0,-1025.0,-911.0,0.650851150105397,0.6021765332255099,-347.5,-181.5,-229.5,-266.5,-240.0,-261.0,-144.0,-266.0
-1775.5,-925.5,-850.0,0.6847725401322047,0.597094204939074,-270.5,-174.5,-247.0,-233.5,-259.5,-193.0,-149.5,-248.0
-1793.5,-958.0,-835.5,0.6892724605898063,0.6081949808531337,-301.0,-159.5,-246.0,-251.5,-231.5,-214.5,-162.5,-227.0
-1779.5,-910.0,-869.5,0.6838113846878211,0.622551126115852,-259.5,-165.5,-285.0,-200.0,-257.0,-215.5,-174.0,-223.0
-1597.0,-808.5,-788.5,0.6776940363148848,0.618707703302304,-230.0,-161.5,-198.5,-218.5,-212.5,-240.0,-124.5,-211.5
-1796.0,-922.0,-874.0,0.6692281880312496,0.6111023458341758,-282.0,-180.0,-227.5,-232.5,-250.5,-207.5,-179.5,-236.5
-1749.5,-895.0,-854.5,0.6899687474800481,0.6234834208256669,-281.5,-169.5,-228.0,-216.0,-233.0,-234.0,-197.5,-190.0
-1605.0,-843.5,-761.5,0.6719252134362856,0.6057083518968688,-283.5,-168.0,-184.0,-208.0,-192.5,-210.0,-176.5,-182.5
-1719.5,-938.5,-781.0,0.6809603936142392,0.6221062488853931,-303.5,-178.5,-222.5,-234.0,-217.0,-212.0,-164.0,-188.0
-1602.0,-840.0,-762.0,0.6748821310698986,0.6038233160144753,-273.5,-146.0,-216.0,-204.5,-200.5,-222.0,-158.5,-181.0
-1635.5,-842.0,-793.5,0.6730132356286049,0.6006184299786885,-252.0,-168.0,-206.5,-215.5,-205.0,-209.0,-152.5,-227.0
-1672.0,-862.5,-809.5,0.679824243982633,0.6208673420051734,-249.0,-184.5,-187.5,-241.5,-183.5,-210.5,-160.5,-255.0
-1692.0,-850.5,-841.5,0.6653943933546543,0.6183730391992464,-291.5,-189.0,-183.5,-186.5,-238.0,-233.5,-161.5,-208.5
-1516.5,-705.0,-811.5,0.6776124372250504,0.6104554242557949,-249.5,-128.5,-192.0,-135.0,-215.5,-212.0,-183.0,-201.0
-1559.5,-794.5,-765.0,0.6652810826897622,0.6092486911349826,-241.5,-159.5,-196.5,-197.0,-216.0,-208.0,-151.0,-190.0
-1802.0,-896.5,-905.5,0.6651065794958009,0.6003536995086405,-297.5,-177.5,-231.5,-190.0,-311.0,-257.5,-145.0,-192.0
-1741.0,-916.0,-825.0,0.6467700156900618,0.6092633096708192,-311.0,-129.5,-261.5,-214.0,-226.5,-190.5,-195.5,-212.5
-1512.0,-795.0,-717.0,0.6625509147842725,0.6192026839074162,-279.0,-161.5,-181.0,-173.5,-224.5,-212.5,-115.5,-164.5
-1884.5,-953.5,-931.0,0.6677057549357415,0.6146549423535664,-304.0,-131.0,-285.5,-233.0,-250.5,-259.5,-194.5,-226.5
-1622.0,-897.0,-725.0,0.6446190830734041,0.6035569058524237,-272.0,-206.0,-195.5,-223.5,-216.0,-216.5,-130.5,-162.0
-1711.5,-810.0,-901.5,0.6674308502011829,0.6180711991257137,-252.0,-159.0,-204.5,-194.5,-249.5,-251.5,-153.0,-247.5
-1693.0,-841.5,-851.5,0.6567466876573033,0.6160317556725607,-269.0,-150.5,-228.0,-194.0,-261.5,-204.5,-156.5,-229.0
-1594.5,-864.0,-730.5,0.6531018800205655,0.597477397074302,-286.0,-160.0,-206.0,-212.0,-190.5,-189.5,-140.5,-210.0
-1666.0,-811.5,-854.5,0.652664407177104,0.6190169452793068,-229.0,-191.0,-219.5,-172.0,-222.0,-291.5,-160.5,-180.5
-1607.0,-779.5,-827.5,0.6618996828794479,0.6102744606633981,-280.5,-152.5,-185.0,-161.5,-229.0,-260.0,-121.0,-217.5
-1530.5,-797.0,-733.5,0.644739418145683,0.6191255096760061,-232.5,-182.0,-203.5,-179.0,-223.0,-211.0,-147.5,-152.0
-1667.5,-845.5,-822.0,0.6351870885325803,0.6096836681167285,-225.5,-167.0,-237.0,-216.0,-236.0,-235.0,-173.5,-177.5
-1704.5,-837.5,-867.0,0.6313132271998458,0.6176268110672632,-230.0,-161.5,-226.0,-220.0,-222.0,-252.5,-174.5,-218.0
-1599.0,-835.0,-764.0,0.62674866500828,0.6060858193371031,-262.5,-175.5,-176.5,-220.5,-218.5,-202.5,-150.0,-193.0
-1678.5,-838.0,-840.5,0.6268435267110666,0.605053132524093,-296.0,-179.5,-154.5,-208.0,-249.0,-247.0,-155.5,-189.0
-1663.0,-865.5,-797.5,0.6176112439069483,0.6021671482258373,-252.0,-177.5,-215.0,-221.0,-237.0,-205.5,-157.5,-197.5
-1673.0,-864.0,-809.0,0.6128278489742014,0.5811975575983525,-299.0,-160.5,-167.0,-237.5,-238.5,-236.5,-146.5,-187.5
-1895.0,-1006.0,-889.0,0.6096408913532892,0.5862173599501451,-335.5,-156.5,-260.0,-254.0,-248.5,-252.0,-162.5,-226.0
-1678.0,-849.0,-829.0,0.6244743621183766,0.5863518516222636,-298.0,-153.5,-215.0,-182.5,-246.0,-205.5,-158.5,-219.0
-1759.0,-906.0,-853.0,0.6361685892773999,0.5882935293018818,-285.0,-164.0,-248.5,-208.5,-245.0,-222.5,-190.0,-195.5
-1768.5,-934.0,-834.5,0.6295883491635322,0.5820389724440045,-298.0,-202.0,-219.0,-215.0,-238.5,-243.5,-133.5,-219.0
-1705.5,-874.0,-831.5,0.6324992096258535,0.6222292124397225,-295.0,-142.0,-224.0,-213.0,-228.5,-258.0,-134.5,-210.5
-1654.5,-831.5,-823.0,0.6392536038325892,0.6029871594574716,-259.0,-216.5,-180.0,-176.0,-265.0,-222.0,-142.5,-193.5
-1659.0,-829.0,-830.0,0.6315353925029437,0.5990917086601257,-244.5,-137.5,-227.5,-219.5,-203.0,-235.0,-161.5,-230.5
-1636.5,-811.5,-825.0,0.6168792253567112,0.6334048603143957,-248.0,-149.0,-209.0,-205.5,-213.5,-241.5,-172.0,-198.0
-1667.5,-891.0,-776.5,0.6295207752949662,0.5798154522147444,-317.5,-161.0,-212.5,-200.0,-188.5,-245.0,-159.5,-183.5
-1738.0,-903.0,-835.0,0.6394257494144969,0.6003287671340837,-312.5,-143.0,-243.0,-204.5,-254.0,-209.5,-166.5,-205.0
-1728.5,-963.0,-765.5,0.6385904078682264,0.6113417082362704,-329.0,-180.5,-271.5,-182.0,-209.0,-226.0,-140.0,-190.5
-1581.0,-781.5,-799.5,0.6409837201237678,0.5933029708762964,-231.0,-154.5,-186.0,-210.0,-238.5,-245.0,-147.5,-168.5
-1645.5,-951.5,-694.0,0.6462730023596022,0.5748017252319388,-327.5,-191.0,-220.5,-212.5,-209.0,-177.5,-154.5,-153.0
-1592.5,-828.0,-764.5,0.6490728317863411,0.5708174852033456,-263.0,-126.5,-231.0,-207.5,-180.0,-220.5,-163.5,-200.5
-1778.0,-924.0,-854.0,0.6386632998370462,0.5873384290271335,-315.5,-148.5,-250.0,-210.0,-214.0,-259.0,-167.5,-213.5
-1603.0,-832.0,-771.0,0.6450196353925599,0.5841784356368913,-268.5,-147.5,-236.0,-180.0,-198.0,-230.0,-124.5,-218.5
-1660.0,-902.5,-757.5,0.6360305956668324,0.5851714090340667,-274.5,-173.0,-257.5,-197.5,-246.0,-211.5,-145.0,-155.0
-1697.5,-858.0,-839.5,0.6224572434193558,0.5703645246724288,-282.0,-162.5,-220.0,-193.5,-215.5,-246.0,-171.0,-207.0
-1774.5,-924.5,-850.0,0.6561565171513293,0.5897537632948823,-336.5,-172.5,-190.0,-225.5,-212.0,-264.0,-157.0,-217.0
-1605.5,-819.5,-786.0,0.6513639555209213,0.5821500067909559,-254.0,-124.5,-242.5,-198.5,-190.5,-216.0,-179.0,-200.5
-1587.0,-814.0,-773.0,0.6541462346911431,0.5783145020819372,-242.5,-145.5,-227.5,-198.5,-220.5,-180.5,-178.5,-193.5
-1736.5,-871.5,-865.0,0.6557785593801074,0.5724286793006791,-240.0,-162.0,-253.0,-216.5,-252.0,-229.5,-180.0,-203.5
-1746.5,-921.5,-825.0,0.6512087085180812,0.5807166292435593,-306.5,-162.0,-236.5,-216.5,-271.5,-222.0,-173.5,-158.0
-1757.0,-913.5,-843.5,0.6542005702853203,0.5918343041506079,-240.5,-182.5,-281.0,-209.5,-238.0,-200.0,-188.0,-217.5
-1747.5,-850.0,-897.5,0.6440703074137369,0.5866002536482281,-273.0,-159.5,-213.5,-204.0,-244.5,-273.5,-168.0,-211.5
-1702.0,-935.5,-766.5,0.6548761083020105,0.5948257050580449,-268.5,-144.5,-251.0,-271.5,-199.5,-223.5,-153.5,-190.0
-1548.5,-818.5,-730.0,0.6530625234047572,0.576489927371343,-279.0,-139.5,-202.0,-198.0,-193.0,-217.5,-156.5,-163.0
-1803.0,-857.0,-946.0,0.6449432987305853,0.5934763390156957,-286.0,-184.0,-204.5,-182.5,-257.0,-262.5,-160.0,-266.5
-1576.0,-786.5,-789.5,0.6431821246114042,0.5825146977272299,-225.0,-148.5,-242.0,-171.0,-209.5,-220.5,-167.0,-192.5
-1525.5,-843.0,-682.5,0.6381422986586889,0.5888998707963361,-281.5,-144.0,-236.0,-181.5,-188.5,-206.5,-134.5,-153.0
-1636.0,-879.0,-757.0,0.6454733021557331,0.5681825843950112,-314.0,-151.5,-199.5,-214.0,-221.5,-223.0,-126.5,-186.0
-1658.0,-881.5,-776.5,0.6334875702857972,0.5725871520737807,-265.5,-142.0,-247.0,-227.0,-191.5,-216.5,-159.0,-209.5
-1683.5,-886.0,-797.5,0.6427132937643263,0.5738857368628184,-264.0,-171.5,-233.5,-217.0,-200.5,-242.5,-172.5,-182.0
-1649.5,-852.0,-797.5,0.6385709597004785,0.5689676057961252,-283.0,-170.0,-209.0,-190.0,-233.0,-225.5,-142.0,-197.0
-1601.0,-860.5,-740.5,0.6388034091227585,0.5669803547362486,-273.5,-167.5,-204.5,-215.0,-201.0,-225.5,-120.5,-193.5
-1814.0,-860.0,-954.0,0.6501578730427556,0.577043665614393,-280.0,-152.0,-241.5,-186.5,-287.5,-280.5,-174.5,-211.5
-1734.0,-902.5,-831.5,0.6457753620213933,0.5785508597062694,-275.0,-168.5,-251.0,-208.0,-241.0,-241.0,-190.0,-159.5
-1747.5,-980.5,-767.0,0.6394644847346677,0.5834746561944485,-297.0,-173.5,-267.5,-242.5,-230.0,-173.0,-156.0,-208.0
-1886.0,-920.5,-965.5,0.6548426615695159,0.5794115064044794,-278.5,-170.0,-259.0,-213.0,-280.0,-301.0,-135.5,-249.0
-1516.0,-804.5,-711.5,0.6454005505475733,0.5708585003183948,-230.5,-174.5,-215.0,-184.5,-164.0,-186.0,-137.5,-224.0
-1803.0,-1002.0,-801.0,0.642826765196191,0.5699821179111798,-313.5,-210.0,-261.5,-217.0,-234.0,-203.5,-138.5,-225.0
-1526.5,-806.0,-720.5,0.6442635606560442,0.5858435005777411,-256.5,-133.0,-227.0,-189.5,-199.0,-195.5,-124.5,-201.5
-1791.5,-939.5,-852.0,0.6347310874197218,0.5882393867605262,-311.5,-193.0,-204.0,-231.0,-211.5,-231.0,-164.0,-245.5
-1718.0,-876.5,-841.5,0.6309282186958525,0.5784902560214201,-267.0,-189.5,-221.0,-199.0,-221.0,-246.5,-159.0,-215.0
-1671.0,-832.0,-839.0,0.6443668320775032,0.5879954648514588,-246.5,-171.0,-201.0,-213.5,-245.5,-232.0,-184.5,-177.0
-1789.5,-975.5,-814.0,0.6491051672233475,0.5928026479151514,-294.0,-163.5,-241.0,-277.0,-233.5,-221.5,-152.0,-207.0
-1787.0,-932.5,-854.5,0.652808592054579,0.5862138053609265,-305.0,-199.5,-214.0,-214.0,-258.0,-231.5,-150.5,-214.5
-1546.5,-872.0,-674.5,0.6267334783242808,0.5835969975425137,-279.5,-177.0,-218.0,-197.5,-188.5,-199.5,-128.0,-158.5
-1662.5,-828.0,-834.5,0.6430214274260733,0.575327116664913,-271.5,-205.5,-188.5,-162.5,-252.5,-221.0,-139.5,-221.5
-1689.5,-933.5,-756.0,0.6586675291260083,0.5694498093591795,-286.5,-155.5,-261.5,-230.0,-226.0,-195.5,-153.5,-181.0
-1645.0,-890.0,-755.0,0.6422177981999185,0.5844231948256493,-302.0,-163.5,-225.5,-199.0,-192.5,-200.5,-172.5,-189.5
-1582.0,-849.5,-732.5,0.6411565478477214,0.5782041220201386,-362.5,-147.5,-169.5,-170.0,-202.0,-245.5,-123.0,-162.0
-1679.5,-828.0,-851.5,0.6566348181830512,0.58103900278608,-257.5,-150.0,-234.0,-186.5,-223.0,-252.0,-162.5,-214.0
-1727.0,-897.0,-830.0,0.6335781492292881,0.5755312412563297,-306.0,-191.5,-207.0,-192.5,-220.5,-260.5,-162.5,-186.5
-1643.5,-764.5,-879.0,0.6444014157685969,0.5742301367637184,-236.0,-141.0,-190.0,-197.5,-219.5,-273.5,-165.5,-220.5
-1671.5,-871.5,-800.0,0.6352759839759933,0.5792474414739344,-254.0,-144.5,-232.5,-240.5,-243.0,-220.0,-147.5,-189.5
-1610.0,-830.5,-779.5,0.65772151193685,0.571668612708648,-238.5,-121.5,-223.0,-247.5,-225.5,-177.5,-136.0,-240.5
-1662.0,-877.5,-784.5,0.6509468539721436,0.5755658576058017,-270.5,-142.0,-231.0,-234.0,-213.5,-242.0,-149.5,-179.5
-1558.5,-810.0,-748.5,0.6463866600559818,0.5857065375480387,-242.0,-150.0,-222.0,-196.0,-199.0,-204.0,-163.5,-182.0
-1790.5,-912.5,-878.0,0.6598251131673654,0.566068788121144,-250.0,-178.5,-244.5,-239.5,-217.0,-246.5,-188.0,-226.5
-1584.5,-849.5,-735.0,0.6546477572785483,0.5760138286484613,-253.0,-148.0,-229.5,-219.0,-211.0,-212.0,-137.5,-174.5
-1741.5,-875.0,-866.5,0.6507244966096348,0.5687010812262694,-319.0,-182.0,-189.0,-185.0,-246.0,-270.0,-151.5,-199.0
-1720.0,-912.5,-807.5,0.6593798283073637,0.5877711517115434,-298.5,-194.0,-206.0,-214.0,-258.5,-200.5,-152.0,-196.5
-1784.0,-886.0,-898.0,0.6408373196091917,0.5777710152996911,-272.0,-165.5,-223.0,-225.5,-269.5,-216.5,-169.0,-243.0
-1851.0,-949.0,-902.0,0.6584418648646937,0.5753777859111627,-246.5,-164.0,-259.0,-279.5,-236.0,-256.5,-165.5,-244.0
-1767.5,-962.5,-805.0,0.657097052037716,0.5768876615497801,-342.5,-174.5,-215.0,-230.5,-250.5,-210.0,-158.5,-186.0
-1568.0,-830.0,-738.0,0.6604466641114818,0.5824707513054211,-280.5,-157.5,-239.0,-153.0,-225.5,-214.0,-145.0,-153.5
-1663.5,-845.5,-818.0,0.6509433824155065,0.5732798311445448,-289.0,-183.5,-174.5,-198.5,-245.5,-273.5,-127.0,-172.0
-1654.0,-884.0,-770.0,0.6496348443130652,0.585556879805194,-285.5,-169.5,-228.5,-200.5,-207.0,-228.5,-124.5,-210.0
-1682.5,-881.0,-801.5,0.6466469706760513,0.5789355663789644,-316.5,-187.0,-209.5,-168.0,-208.0,-231.5,-147.5,-214.5
-1533.5,-757.5,-776.0,0.6476665842036406,0.5767939122186767,-240.0,-142.5,-220.5,-154.5,-190.5,-211.5,-166.5,-207.5
-1693.5,-907.5,-786.0,0.6432651077707608,0.5949181805054347,-299.5,-169.5,-237.0,-201.5,-224.0,-225.0,-138.0,-199.0
-1781.5,-964.5,-817.0,0.6546591508719656,0.5732881618456708,-346.5,-161.0,-277.5,-179.5,-227.0,-278.0,-135.5,-176.5
-1693.5,-897.5,-796.0,0.6472192910810312,0.579795025785764,-350.0,-167.5,-211.0,-169.0,-223.5,-241.0,-130.5,-201.0
-1743.0,-874.0,-869.0,0.6513290171821912,0.5722337720294793,-260.0,-144.5,-258.0,-211.5,-250.0,-214.0,-151.5,-253.5
-1767.0,-908.0,-859.0,0.6453514232403702,0.562639696813292,-339.0,-140.5,-233.5,-195.0,-210.0,-263.5,-138.5,-247.0
-1533.0,-751.0,-782.0,0.649125132130252,0.5772093854016728,-249.0,-134.5,-183.5,-184.0,-225.0,-221.5,-143.0,-192.5
-1743.0,-899.0,-844.0,0.6400966222087542,0.5776898804638121,-354.0,-211.0,-185.0,-149.0,-240.5,-274.0,-153.0,-176.5
-1643.0,-839.5,-803.5,0.6418857922984494,0.5809625563522179,-292.5,-174.5,-189.0,-183.5,-231.5,-235.5,-152.5,-184.0
-1633.5,-857.5,-776.0,0.6287772083448039,0.5733662048147784,-259.0,-164.5,-239.5,-194.5,-210.5,-211.5,-152.0,-202.0
-1681.0,-797.0,-884.0,0.6402462280458874,0.577383700841003,-294.0,-137.0,-192.5,-173.5,-230.0,-229.5,-181.0,-243.5
-1778.0,-916.0,-862.0,0.634296219299237,0.590218230502473,-326.5,-170.5,-223.0,-196.0,-265.0,-242.0,-186.0,-169.0
-1733.0,-888.0,-845.0,0.6436797132094702,0.5773753466705481,-321.5,-168.5,-209.0,-189.0,-219.5,-322.5,-109.5,-193.5
-1443.5,-738.5,-705.0,0.6411838905678855,0.5906437114708953,-243.5,-146.5,-185.5,-163.0,-191.0,-205.5,-136.0,-172.5
-1696.0,-911.0,-785.0,0.6456254583266047,0.5800307288765907,-312.0,-187.5,-232.5,-179.0,-233.0,-208.5,-148.0,-195.5
-1698.5,-878.5,-820.0,0.6369362226790852,0.573531215141217,-275.0,-176.0,-217.0,-210.5,-204.0,-254.0,-176.5,-185.5
-1809.0,-910.5,-898.5,0.6393935242460833,0.5875697921547625,-307.0,-190.5,-216.0,-197.0,-236.5,-250.0,-185.5,-226.5
-1822.5,-922.0,-900.5,0.6496581470800771,0.59299915217691,-297.5,-185.0,-226.0,-213.5,-263.5,-264.5,-171.0,-201.5
-1728.0,-952.5,-775.5,0.6486141993767686,0.5873965861068832,-306.5,-176.0,-227.5,-242.5,-244.5,-191.5,-160.5,-179.0
-1612.5,-818.0,-794.5,0.6291366086237961,0.5859831225540902,-258.5,-149.0,-224.0,-186.5,-231.0,-211.0,-117.0,-235.5
-1739.5,-874.5,-865.0,0.6420166811181439,0.5905852509869469,-304.0,-147.0,-209.5,-214.0,-244.0,-238.0,-150.5,-232.5
-1726.5,-834.5,-892.0,0.6346162623829312,0.6054455794394016,-285.0,-171.0,-207.5,-171.0,-287.0,-254.5,-129.5,-221.0
-1595.5,-809.5,-786.0,0.6312891411284606,0.5758132787214385,-264.5,-151.5,-196.5,-197.0,-191.0,-258.0,-133.0,-204.0
-1754.5,-867.5,-887.0,0.6307750097579427,0.585298249622186,-261.0,-219.0,-196.5,-191.0,-245.0,-261.0,-153.5,-227.5
-1653.0,-849.5,-803.5,0.6391202243665854,0.5869403157797125,-296.5,-179.5,-180.0,-193.5,-240.0,-216.0,-163.0,-184.5
-1685.5,-895.5,-790.0,0.6293444526692231,0.5901248039470779,-296.0,-140.0,-221.0,-238.5,-217.0,-184.0,-148.0,-241.0
-1780.0,-946.5,-833.5,0.6451830767922931,0.5808456981347667,-298.5,-182.5,-285.5,-180.0,-212.5,-265.0,-162.0,-194.0
-1807.5,-961.5,-846.0,0.6513803690671921,0.5973154499712917,-290.0,-186.0,-253.5,-232.0,-253.5,-210.5,-155.5,-226.5
-1816.0,-870.5,-945.5,0.658618650254276,0.6138829425805145,-246.5,-148.5,-227.0,-248.5,-296.5,-222.5,-210.5,-216.0
-1511.5,-765.0,-746.5,0.6476116260720624,0.6068964785999722,-217.5,-152.0,-202.0,-193.5,-203.0,-185.0,-179.5,-179.0
-1699.5,-838.5,-861.0,0.6406551922361056,0.6071851626038551,-220.0,-143.0,-261.0,-214.5,-250.5,-238.5,-159.0,-213.0
-1501.5,-752.5,-749.0,0.6277716733515263,0.6129438963201311,-265.0,-131.5,-194.0,-162.0,-174.0,-235.5,-153.5,-186.0
-1644.0,-797.5,-846.5,0.6167406678199768,0.602921353528897,-268.0,-139.0,-206.0,-184.5,-212.5,-248.5,-179.0,-206.5
-1603.5,-827.0,-776.5,0.6028819117281172,0.596790466705958,-236.0,-211.0,-186.0,-194.0,-224.5,-210.0,-163.5,-178.5
-1499.0,-779.5,-719.5,0.6047952715721395,0.6016189190248649,-234.0,-149.0,-220.0,-176.5,-218.5,-179.0,-135.5,-186.5
-1724.5,-826.5,-898.0,0.6195167621804608,0.6119324195716116,-274.5,-154.5,-162.0,-235.5,-219.0,-281.5,-178.5,-219.0
